Datetime,AAPL,ABNB,MSFT,SNAP,UBER
2021-02-18 11:42:45-05:00,128.31080627441406,197.36000061035156,241.2899932861328,62.102901458740234,58.654998779296875
2021-02-18 11:42:47-05:00,128.31500244140625,197.36000061035156,241.30999755859375,62.102901458740234,58.654998779296875
2021-02-18 11:42:48-05:00,128.31500244140625,197.36000061035156,241.3000030517578,62.08000183105469,58.654998779296875
2021-02-18 11:42:50-05:00,128.31500244140625,197.36000061035156,241.3000030517578,62.08000183105469,58.654998779296875
2021-02-18 11:42:52-05:00,128.30999755859375,197.36000061035156,241.34950256347656,62.09370040893555,58.654998779296875
2021-02-18 11:42:55-05:00,128.3350067138672,197.36000061035156,241.34109497070312,62.11000061035156,58.654998779296875
2021-02-18 11:42:58-05:00,128.33079528808594,197.2550048828125,241.3300018310547,62.11000061035156,58.6349983215332
2021-02-18 11:43:02-05:00,128.3300018310547,197.2550048828125,241.33999633789062,62.13999938964844,58.6349983215332
2021-02-18 11:43:04-05:00,128.32000732421875,197.07000732421875,241.3300018310547,62.13999938964844,58.63999938964844
2021-02-18 11:43:07-05:00,128.30999755859375,197.07000732421875,241.3300018310547,62.13999938964844,58.65999984741211
2021-02-18 11:43:09-05:00,128.32000732421875,197.0,241.32000732421875,62.13999938964844,58.68000030517578
2021-02-18 11:43:15-05:00,128.36920166015625,196.99009704589844,241.36000061035156,62.15999984741211,58.7400016784668
2021-02-18 11:43:22-05:00,128.35009765625,196.99009704589844,241.39500427246094,62.15999984741211,58.7400016784668
2021-02-18 11:43:25-05:00,128.3699951171875,197.0142059326172,241.39500427246094,62.20000076293945,58.75
2021-02-18 11:43:27-05:00,128.36000061035156,197.0142059326172,241.39500427246094,62.220001220703125,58.77000045776367
2021-02-18 11:43:29-05:00,128.36990356445312,197.0142059326172,241.4199981689453,62.220001220703125,58.779998779296875
